batch_num,time,thickness_average,roll_length,speed,meter,gapDR,gapOP,MES_pressureDR,MES_pressureOP
E3E2BC1911,2024/3/14 17:48,139.73,1476487.88,99.98,1475.49,475.16,459.05,14.11664,12.68722
E3E2BC1911,2024/3/14 17:48,139.69,1499687.63,99.98,1498.21,475.16,459.04,14.06325,12.71577
E3E2BC1911,2024/3/14 17:48,139.73,1507856.88,99.98,1508.31,477.64,464.15,13.88348,12.66855
E3E2BC1911,2024/3/14 17:48,140.22,1516004.5,99.99,1513.87,477.64,464.15,13.72799,11.76305
E3E2BC1911,2024/3/14 17:48,140.58,1524152.13,99.98,1523.01,476.39,461.13,13.94852,12.77775
E3E2BC1911,2024/3/14 17:48,140.24,1532321.38,99.98,1530.41,476.39,461.13,13.73386,12.21032
E3E2BC1911,2024/3/14 17:48,140.13,1540469.25,99.98,1540.76,474.83,460.43,13.90696,12.51074
E3E2BC1911,2024/3/14 17:49,139.48,1548850.88,99.98,1548.27,474.83,460.43,13.98016,12.58177
E3E2BC1911,2024/3/14 17:49,139.79,1556850.13,99.98,1555.71,478.29,463.36,13.61209,11.87838
E3E2BC1911,2024/3/14 17:49,140.87,1565050.88,99.98,1564.86,478.28,463.36,14.0245,12.99239
E3E2BC1911,2024/3/14 17:49,140.6,1573135.0,99.99,1572.16,473.95,457.68,13.9666,12.98487
E3E2BC1911,2024/3/14 17:49,139.0,1581293.75,99.99,1579.58,473.95,457.68,13.44682,11.76384
E3E2BC1911,2024/3/14 17:49,139.29,1589473.25,99.96,1588.63,478.53,465.16,13.44571,11.83767
E3E2BC1911,2024/3/14 17:49,141.06,1597642.25,99.98,1597.86,478.52,465.16,13.95496,12.77623
E3E2BC1911,2024/3/14 17:49,140.89,1605939.13,99.99,1605.21,471.87,459.96,13.49894,11.83529
E3E2BC1911,2024/3/14 17:49,138.88,1613927.75,99.99,1614.42,471.87,459.96,13.6345,11.85102
E3E2BC1911,2024/3/14 17:49,140.49,1638243.5,99.98,1638.47,477.2,464.58,13.56052,11.89708
E3E2BC1911,2024/3/14 17:50,140.0,1661495.5,99.99,1660.59,477.2,464.57,13.56868,11.81565
E3E2BC1911,2024/3/14 17:50,140.44,1669568.88,99.99,1669.73,473.99,460.83,13.54997,11.81852
E3E2BC1911,2024/3/14 17:50,139.55,1677716.75,99.98,1677.19,473.99,460.83,13.86909,12.61187
E3E2BC1911,2024/3/14 17:50,139.66,1685896.5,99.98,1686.44,475.74,463.07,13.55184,11.78005
E3E2BC1911,2024/3/14 17:50,139.74,1694055.0,99.98,1694.28,475.74,463.07,13.75249,12.11569
E3E2BC1911,2024/3/14 17:50,140.1,1702213.75,99.96,1701.38,476.02,463.75,13.67176,11.72676
E3E2BC1911,2024/3/14 17:50,140.28,1710361.63,100.01,1710.58,476.01,463.74,13.79728,11.85421
E3E2BC1911,2024/3/14 17:50,140.16,1718626.63,100.01,1717.98,473.63,461.42,13.97351,12.60717
